SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S,SsCl,MINaaCH,GGI4,SlogP_VSA5,BCUTs-1h,AATSC0c,GATS7c,AETA_eta_L,GATS4p,PEOE_VSA8,AATS7d,GGI10,Mor23m,GATS1s,SlogP_VSA1,MAXaasC,EState_VSA1,GATS4d,AATS6s,PEOE_VSA3,BCUTs-1l,MATS1c,FNSA1,JGI2,Mor10m,ETA_shape_y,AATS3p,SpMax_A,SsssCH,SsCH3,PEOE_VSA10,Mor24m,GATS7v,Silicos-IT_Log_P,BCUTc-1l,SsssN,MDEC-22,SssNH,MDEC-23,GATS6c,SsOH,GATS1c,GATS5dv,GGI9,GATS3d,GATS6d,SaaaC,AETA_beta_s,SdsCH,GATS3v,GGI3,SssssC,Mor12m,BCUTd-1l,VE1_A,PEOE_VSA7,Mor08m,SdS,VSA_EState1,RASA,SdCH2,GGI8,fMF,GATS8s,MATS5s
4.848604167,3.354545455,2.765855725,2.653451178,146.6826228,153.8360163,154.393322,155.5745751,158.4971807,65.71322995,-9.547396301,12.51557093,-10.23529412,49.79497264,-0.09346467055,0.08357969071,0.05190511898,1.154989437,1.051754668,0.8145217849,0.5229137409,1.086841448,0.9933038209,1.074392778,0.9371297311,0.9601867527,0.6231671554,1.066308244,1.074963343,0.9945878704,1.036202292,1.124858731,1.179787543,0.850069437,0.7856842935,1.094985792,1.042817834,1.444234896,1.192605992,1.032417708,1.062812281,1.204043191,1.08234411,1.216995818,0.9243527456,0.202199992,0.08993796578,0.9242705142,0.1146045727,0.0,0.6841461785,1.019725553,0.0,0.0,5.234125561,0.0,1.602924671,0.0,2.043666788,0.4860215054,0.03225806452,0.01397849462,0.7947916667,0.01596102151,3.763837885,1.908587457,0.7850803925,28.80703149,10.05365156,5.425791397,35.61190719,17.68087273,4.736862954,20.40266096,4.992404733,17.13736782,28.42520247,6.544756406,13.08951281,5.13155848,50.14233313,0.0,2.652372549,1.66852335,1.551471636,76.74,0.5723809524,0.5755385488,0.04273901809,91.84114925,29.51563794,-4.40313787,-1.630922844,-0.1549428418,0.3293047376,0.1962706546,2348.487522,2.51,0.00508,-5.44,0.0,1.958061311,1.837777778,16.13452668,3.513571223,0.01764770993,1.216104595,0.221985203,1.300803542,24.01174382,3.411764706,0.2226303438,-0.7588036528,0.8498054809,15.47944295,1.14982929,0.0,0.9716121832,2.737715438,14.98529578,0.6049844609,-0.4732511772,0.3813251229,0.06349206349,0.3505584324,0.3252212389,1.684515081,2.478936865,0.0,3.654482392,17.78197519,0.5077524244,1.199394973,3.89,-0.5293719336,1.770796223,11.96691268,3.449560421,24.04739053,1.061169072,0.0,1.501597079,0.9051227438,0.211882716,1.095785515,1.085915043,0.0,0.6693548387,7.530835535,0.9803638036,1.479166667,0.0,1.36939679,0.9878601675,4.51049676,42.82867707,-2.819345384,0.0,5.234125561,0.8881000412,0.0,0.2590230537,0.5490196078,0.8010538923,0.09022079263
4.993807265,3.095238095,2.49173028,2.312396352,145.0869966,151.630624,153.5821454,162.0972247,153.8110988,86.00520833,-66.89236111,17.62630208,-25.73480903,52.02985719,-0.1134696196,0.007532301879,-0.003017361532,0.8136231018,0.9565816542,0.8559290985,0.4774777405,1.057402812,1.01343373,1.383259482,1.156994298,0.9869634458,0.7772133273,1.470557872,1.135710031,0.5107568841,0.9459305761,0.6861882481,0.8074267202,0.9584479136,0.8125377887,0.7802471478,1.128724974,1.233874327,1.135304618,1.13458482,1.234656487,0.9911808129,0.9233410433,1.099788169,1.02037886,0.3013639207,0.1738843431,1.799994583,0.4665289338,0.1020620726,0.7106888094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023902759,0.4813333333,0.02,0.01866666667,0.7602564103,0.01841025641,3.404520514,2.180441986,1.186160354,27.20665253,5.106527395,5.098681808,38.9703128,11.38785599,5.106527395,14.76446326,5.414990469,28.26427081,19.87099066,6.544756406,12.33872767,0.0,34.75344337,5.693927995,9.756531676,0.0,1.726902799,50.94,0.8785034014,0.641510771,0.05101139601,119.4858903,19.71787636,-3.256377732,-1.21846473,-0.05172541729,0.1774534813,0.009248698229,1844.765861,2.84,0.00493,-4.82,0.0,1.7337363,1.989444444,38.07697363,6.002808208,0.01284793601,0.7070326311,0.2419431816,0.9040648674,23.72004194,2.572519084,0.01234567901,-0.4857751605,0.9949710566,0.0,1.258329554,0.0,0.9915261547,2.630704365,0.0,1.134637098,-0.3860697834,0.3191463531,0.0826873385,1.045943998,0.3656509695,1.525601798,2.597850078,0.3910761527,8.853357781,11.44343983,-0.1865640164,1.239652506,4.26,-0.4349781178,0.0,7.015426052,0.0,18.96324038,0.9539838686,9.67224571,1.314854586,1.188467447,0.096875,1.148424734,1.385646218,0.0,0.62,0.0,1.137579186,2.833333333,0.1731802327,0.9213684187,0.991510793,4.101665835,42.16764743,-2.326330623,0.0,2.145043462,0.8978722523,0.0,0.3797004913,0.4166666667,1.024501253,0.01533050976
4.818141123,3.094827586,2.709876543,2.687134503,147.0512604,153.298533,156.1439246,155.2239887,159.1124828,42.68319877,-22.8769704,7.98615917,-3.813148789,48.51601673,0.08922032047,0.05678877165,-0.0753821893,1.411693982,0.9917209535,0.8696566776,0.5717269661,1.142848717,1.003537061,0.9344976561,0.9230159947,1.032606284,0.6499575191,1.171505828,0.9330688044,1.094830353,1.065979522,0.9966995856,0.8165135332,0.8670340307,0.8997839579,0.9596107075,0.9400515136,1.081529766,1.228519539,1.067066962,0.9167204453,1.137439012,0.9905744916,1.028564315,1.097846121,0.2060016448,0.07931789153,0.5972872317,0.0761440227,0.0,0.6736212297,0.0,0.0,0.0,5.829180599,0.0,0.0,0.0,2.061706428,0.4752688172,0.01612903226,0.0247311828,0.7864583333,0.0156922043,3.502965363,2.169459979,0.7946926473,29.22376832,9.303962602,5.098681808,6.066367068,24.25993247,4.736862954,29.71639883,0.0,39.52165029,36.32328079,6.544756406,0.0,0.0,46.0664067,0.0,1.342149728,0.0,1.62492247,81.51,0.4251247166,0.2830569728,0.02094315245,58.60524924,29.97570609,-3.466205219,-1.430672584,-0.1871286353,0.5062090867,-0.2306665933,1149.515575,1.06,0.0199,-4.12,0.0,1.762666813,0.9005555556,0.0,3.510576119,0.01717093517,0.8001797601,0.1862680347,1.131572178,42.11112084,3.050505051,0.08652178349,-1.237471806,0.762074005,4.736862954,1.027834897,0.0,1.065870702,2.691641182,4.983978521,1.388236041,-0.2675070833,0.2951976038,0.06146572104,1.401038583,0.2647058824,1.517663577,2.434977084,0.0,0.0,18.05032179,0.2453156876,1.057135677,4.17,-0.5227634643,0.0,22.63185017,0.0,25.37263578,0.8169767668,0.0,1.252551471,0.9927921658,0.138742284,1.284510846,1.084090714,0.0,0.6693548387,0.0,0.9789436616,1.090277778,0.0,1.427337521,1.734391255,4.410912534,54.09438804,-1.854014834,0.0,7.814177133,0.9004205056,0.0,0.2061287478,0.6078431373,1.074111718,-0.05788802543
4.84846034,3.556701031,2.517883928,2.569122942,146.1688725,151.1695634,155.9816185,156.2738726,159.5404864,57.96463961,-33.80609627,9.372566772,-7.666817565,50.00811246,-0.09904078106,0.01009912212,-0.04888084602,1.085861772,1.131873591,0.8441832097,0.5024945333,1.151672822,1.003643475,1.055282235,1.097894316,1.033015977,0.6449464654,1.092481769,1.145593123,0.8100988907,1.236683476,0.9958685381,1.175910264,0.8116679997,0.9145821361,0.9387321305,0.8387443913,1.039280464,1.134596526,1.145732023,1.062753712,1.068967495,1.108388903,0.91735586,1.071286097,0.1629102135,0.1060377931,0.7940353407,0.06365387513,0.0,0.676937285,0.9662196607,0.0,0.0,0.0,1.751307897,0.0,0.0,2.107324195,0.4908045977,0.01724137931,0.009195402299,0.7755555556,0.01639846743,3.584304619,1.970284233,1.020726988,33.13142796,4.983978521,5.425791397,30.34148838,22.83463759,0.0,25.38663948,4.992404733,11.38785599,26.29938345,5.752853607,13.08951281,0.0,46.09185023,4.895483476,1.993228855,0.0,1.59041542,71.27,0.5331972789,0.5130385488,0.04016666667,34.53587682,27.75600964,-3.69040188,-1.233064282,-0.06830118077,0.3851617765,-0.07690604354,2095.79571,2.82,0.0148,-4.6,0.0,1.993228855,1.606666667,17.21226049,3.05727687,0.01305267056,1.112739483,0.2243459665,1.126738024,22.36247089,3.214953271,0.1365146414,-0.7803611777,0.8330256455,5.425791397,1.212699661,0.0,1.137894737,2.791529153,14.98529578,0.6267010527,-0.4844877079,0.4117600942,0.05797101449,-0.3076915371,0.3091334895,1.671032856,2.478793984,0.0,1.993228855,12.16293986,0.0706729378,0.9417505398,3.6,-0.3832966966,1.7597792,14.22659736,0.0,22.82523952,1.38361197,0.0,1.537528641,0.9503553538,0.164691358,1.070404807,0.9593945414,0.0,0.6637931034,7.469240292,0.9815252027,1.416666667,0.0,1.33587083,0.9938424863,4.473770881,37.26522558,-1.6818036,0.0,0.0,0.8965817077,0.0,0.2398904006,0.5957446809,0.9803346139,0.1250295589
4.928988037,3.276785714,2.87818131,3.141809965,144.0045363,147.7747661,155.5795112,157.6498391,155.7594502,38.35884151,-54.25517515,8.457466919,-11.5789225,49.39955762,0.03454116419,-0.05917795006,-0.0356814356,0.7677063324,1.160137759,0.8102176049,0.5171957672,0.9384873776,1.096778897,0.8772146561,0.9902101532,1.091935568,0.7233457249,1.178025609,0.8382235794,0.5770754322,0.8900018521,1.001125687,0.6639485891,0.752621618,0.9577350448,0.8837474269,0.8844301758,1.043044699,0.9288813643,1.115667879,1.097724395,1.086304733,0.8726850884,0.9914276941,1.126830927,0.252464457,0.1459175228,0.943863128,0.1504224045,0.0,0.6881880924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.848569016,0.483908046,0.06896551724,0.01609195402,0.7956989247,0.03418613274,3.853368012,1.670193944,0.7391304348,29.43115146,10.423316,0.0,17.66730696,22.2842392,9.496942443,9.967957042,0.0,17.00689132,15.07448444,0.0,5.817220841,15.7651876,29.77986729,12.13273414,0.0,0.0,1.67021113,58.04,0.5958730159,0.5060586735,0.03634751773,125.5267452,29.76021085,-2.824601186,-1.625411953,-0.6112468738,0.1035064018,-0.1314452058,2694.911394,3.9,0.000263,-6.59,6.065968293,1.342917786,1.708333333,24.32300078,8.001919121,0.01742258929,0.9084465661,0.2067547535,1.020253659,28.66715822,3.533980583,0.1404958678,-0.4988208785,0.6645324715,5.316788604,1.080156841,0.0,1.117977134,2.783038279,4.390415048,1.24688044,-0.4497577477,0.4711797122,0.07530864198,1.175104552,0.3919239905,1.619345748,2.479628614,0.4351450127,0.0,11.56673267,0.3027405291,1.042358169,5.67,-0.3817475872,0.0,12.42346079,3.426493764,31.78960142,0.7347974703,10.36381652,1.332387788,1.149322339,0.222183642,1.176472691,1.052640808,1.335354131,0.6465517241,0.0,0.8793115543,2.375,0.0,1.383600842,0.9929407503,4.871778048,66.78757026,-2.56001637,0.0,14.38622458,0.8368390045,0.0,0.3734174225,0.5652173913,1.085519217,-0.129009482
4.82631455,3.0546875,2.701804368,2.62020202,146.3467283,151.6706787,157.5246072,159.0887603,156.2370048,50.20297521,25.18181818,8.479338843,1.520661157,49.47834402,-0.05760841597,0.1440999415,0.0249056187,1.162093307,1.035300433,0.880162933,0.5436466395,0.9945705051,1.006711752,1.014282883,0.763532255,0.9494823277,0.7281739687,1.158113208,1.043410967,0.7356711113,0.8808421902,1.226623115,1.206086573,0.8795727074,0.9765367908,0.8537520352,1.054601361,1.148281322,1.131669773,1.157715442,1.005190273,1.046851478,0.93290954,1.045864103,1.02673886,0.1589628302,0.1046423742,0.7025385316,0.09315436814,0.0,0.6797656753,-0.05225932502,0.0,12.55856009,5.352960322,0.0,0.0,0.0,2.022221248,0.4739583333,0.0,0.02604166667,0.7803921569,0.0300245098,3.634483349,2.146876364,0.9550786366,31.10502635,10.05365156,5.098681808,18.19910121,11.38785599,9.531400138,25.48210926,0.0,33.77213846,45.32810515,4.736862954,0.0,0.0,46.61378171,0.0,1.398029086,0.0,1.646846023,92.79,0.4602721088,0.3472576531,0.02737588652,148.4661771,27.83450739,-4.071949123,-1.993741757,-0.1973009995,0.2819381163,-0.3055767151,1806.87265,1.37,0.0192,-4.35,0.0,1.755477723,1.286666667,23.19963192,7.008272646,0.01529056055,0.5327875143,0.2180642467,0.9817322508,54.53648995,2.846153846,0.1038649117,-0.7226092222,0.6004529486,5.316788604,0.9914259901,0.0,1.040904508,2.992467043,0.0,1.236844097,-0.3706975532,0.3302049095,0.06802721088,1.692880049,0.2967032967,1.439097218,2.436563605,0.1782731491,0.0,5.693927995,0.4346974686,1.118212387,4.56,-0.4171159624,0.0,19.9507185,3.092922366,30.46618579,0.8804775402,0.0,1.342541248,1.152493669,0.137808642,1.19062365,1.052686281,0.0,0.6484375,0.0,0.9533819107,1.430555556,0.0,1.303641244,0.9780386206,4.575863047,54.80329715,-2.422571216,0.0,5.352960322,0.8555550474,0.0,0.2794312169,0.5636363636,0.834295554,-0.2133469216
4.901125933,3.333333333,3.113809302,3.277798354,150.0319234,156.206539,159.1603498,163.8868928,157.2446397,65.18427069,-23.33912513,12.7037037,-6.987654321,46.3161155,-0.05211959135,-0.04499306922,-0.0777105292,1.015335711,1.096622441,0.9533240156,0.417852205,0.9684074836,1.133037745,1.040555871,1.076374292,1.101915485,0.6464552239,1.079793341,1.122695347,0.5895628167,0.9125290559,1.227973926,0.828845394,0.8172758043,0.7600882234,0.9168437758,1.101681489,1.015941578,1.139013548,1.067534446,1.107127807,1.009989936,0.8945610523,0.9597458825,0.9918291265,0.1566042528,0.1515873498,0.8850253181,0.1293264808,0.0,0.7083876247,-0.3850112797,0.0,12.1382594,0.0,0.0,0.0,0.0,1.739051451,0.4735632184,0.05172413793,0.02643678161,0.8344086022,0.03685576567,4.116868586,1.374984511,0.5137647884,28.00929632,10.63357721,9.780484743,11.60093989,17.57815784,9.184952232,25.06523039,0.0,11.25737949,32.82722828,0.0,12.74095804,20.55972478,5.563451492,36.12541969,1.87686333,1.525937163,1.441695765,84.73,0.7918367347,0.5303996599,0.04369565217,18.57797643,23.58636935,-3.649761866,-1.558879283,-0.2902369734,0.1614657941,-0.3975945656,1938.84303,3.08,0.00626,-4.99,6.016627323,1.306175872,2.01,5.563451492,8.001919799,0.01858830359,0.9496440217,0.1857514085,0.8967061897,35.71483021,2.962264151,0.1976349352,-0.4192328009,0.5533584437,10.63357721,0.8399600288,5.817220841,1.075291858,3.321569606,9.184952232,1.30432753,-0.5457639018,0.4189229588,0.08695652174,1.088516211,0.3932038835,1.614881859,2.480778121,0.0,3.402800493,16.85062228,0.254580347,1.074219675,3.29,-0.3866162514,0.0,5.798023818,5.834551952,20.82169418,0.9907578482,0.0,1.584897821,1.089723399,0.24125,1.155366783,1.194029851,1.087932079,0.6724137931,0.0,0.9575586312,2.1875,0.0,1.590603934,0.9776208493,4.440928116,42.81902403,-2.130890235,0.0,15.51336378,0.8219158492,0.0,0.2831790123,0.4888888889,1.114164103,-0.01098605132
4.893937783,3.357142857,2.261235955,2.130630631,144.8592369,153.1948839,157.8095517,156.4750018,156.9958077,56.72583826,0.9381985536,11.34122288,-5.509533202,50.88332424,-0.181512605,-0.02067321311,0.13761072,1.376667884,1.064883491,0.9347662102,0.4872848997,1.121568314,1.199617979,1.105640973,0.9005321662,0.9831514515,0.5371361659,0.9640905543,1.332510873,0.9835220199,0.9332383528,1.128096604,1.10130052,0.9277488374,0.8639504346,1.02407872,1.091268175,1.197610234,1.317071019,1.105142608,0.9891393624,1.069699868,1.140732324,1.023197291,0.8590729933,0.3083900449,0.0735038836,0.477495456,0.09033189192,0.0,0.6791339464,0.0,0.0,0.0,5.259278072,0.0,0.0,0.0,2.091157407,0.4787878788,0.02272727273,0.02121212121,0.7893939394,0.0,3.33204813,1.953354089,0.779650563,23.98816943,9.303962602,0.0,6.066367068,18.49765353,4.736862954,14.53505669,0.0,28.39474731,21.64485423,12.96557803,0.0,0.0,53.60555146,0.0,1.024334766,1.685364964,1.712429814,39.94,0.2719274376,0.2777777778,0.03963541667,61.30429595,20.22086225,-2.562244436,-1.184396756,-0.1617551175,0.1009398481,-0.1232613423,1554.327602,1.75,0.0613,-3.12,0.0,1.817058112,1.268333333,12.24522612,3.513556445,0.01549563396,0.7867464112,0.2152553586,0.9683231835,24.72587309,2.449438202,0.02061014182,-0.5190535448,0.756122449,4.736862954,1.160975057,0.0,1.322685212,2.458485958,4.983978521,1.348828077,-0.3534565137,0.2502927213,0.06349206349,0.9751902436,0.3227848101,1.470127488,2.527684553,0.0,1.685364964,17.26784433,0.09518905248,1.184643098,3.61,-0.5293575877,0.0,13.26955239,0.0,20.10785084,0.752797087,0.0,1.346512559,1.087745647,0.05469135802,1.24666882,1.067915691,0.0,0.6704545455,0.0,0.8822388795,1.381944444,0.0,1.060172822,0.9879812938,3.951139256,42.81902403,-1.647621588,0.0,7.58449916,0.9231638527,0.0,0.1441326531,0.5128205128,0.88354531,-0.03137254902
5.015075563,3.677966102,2.608391608,2.384582257,148.087398,153.20103,159.5577868,157.1947602,156.3306909,67.12130178,16.65236686,14.13609467,-9.403846154,49.27242716,-0.06444748699,-0.0653762998,-0.008564166544,1.067828771,0.9119356312,0.8453713461,0.4675295088,0.9755859758,1.187727825,1.172312798,1.059096432,0.9138338655,0.5723827699,0.9225906489,1.329602795,0.648737338,0.8237364881,1.364435217,0.8589733477,0.8639795699,0.9242434666,1.018456598,1.119506915,1.162356148,1.155189703,1.17255152,0.8687431111,0.9979421523,1.11790151,1.06176533,0.9438691875,0.1571462582,0.1124055485,0.6759707009,0.1476931915,0.0,0.6833808251,-0.1433771778,5.486146944,12.33728461,0.0,0.0,0.0,0.0,2.026898024,0.4744444444,0.0,0.02555555556,0.7595959596,0.04595959596,3.682942306,2.017497412,0.9454088357,29.75240743,11.05045608,5.098681808,12.13273414,11.21062871,4.794537184,25.06523039,5.733667477,22.51475897,38.74513433,12.96557803,0.0,0.0,52.80408356,5.693927995,1.772567902,0.0,1.625579303,98.72,0.5683446712,0.4010416667,0.03655555556,29.94895596,25.4450337,-3.401003974,-1.592536725,-0.1695724603,0.1604839975,-0.1950265088,2365.439318,1.25,0.18,-3.13,0.0,1.792110812,1.827777778,22.47273829,7.008272201,0.01470564106,0.8229412723,0.222977546,0.9053989865,54.23501155,2.748251748,0.1301969187,-0.5458184049,0.692996234,11.05045608,1.229554113,0.0,1.240033927,2.864427861,0.0,1.343847746,-0.4172312413,0.3029819897,0.06944444444,1.415343028,0.3442622951,1.457103969,2.554680513,0.0,0.0,5.693927995,0.142029887,1.177314895,3.16,-0.4356905177,0.0,16.94688126,2.806765262,30.73411736,0.8622328476,0.0,1.458338208,1.134424491,0.232816358,1.074796848,1.196023698,1.76904838,0.6583333333,0.0,0.8042621834,2.006944444,0.0,1.702840826,0.9779740909,4.4557219,48.73693008,-2.336110234,0.0,2.097463308,0.8517364292,0.0,0.2882259385,0.4615384615,0.7657240849,0.06723142514
4.901125933,3.333333333,3.438155136,3.588333333,151.0770598,157.4928608,161.5167312,165.4801252,158.8700586,67.92,-31.28888889,12.7037037,-6.987654321,44.83319919,-0.06034190564,-0.0343190535,-0.07778711337,0.9861077441,1.086937327,0.9465385515,0.3797743056,1.005097518,1.084983498,1.014309764,1.030856918,1.095833333,0.6464552239,1.079793341,1.122695347,0.5793952149,0.9776988473,1.090092615,0.809851389,0.8555334806,0.7990447809,0.9164786116,1.159803855,1.030931222,1.070157862,1.042659927,1.102853439,0.9836083728,0.7726364,0.8841697273,0.9702446254,0.1508001707,0.1459692046,0.7590371604,0.1293264808,0.0,0.7083876247,-0.4120174526,0.0,12.11524822,0.0,0.0,0.0,0.0,1.700162562,0.4587848933,0.05172413793,0.04121510673,0.8482334869,0.037809206,4.027979697,1.4638734,0.6026536773,29.36086894,10.63357721,9.780484743,0.0,17.57815784,13.57536728,25.06523039,0.0,11.25737949,32.82722828,0.0,18.55817888,24.95013983,23.7625527,17.92631849,1.828852356,1.506095893,1.441695765,84.73,0.7918367347,0.5303996599,0.04369565217,7.093020615,26.45511908,-3.176556581,-1.753879269,-0.09593108939,0.3915319689,-0.2395620815,1662.438993,2.97,0.0164,-4.44,0.0,1.055376075,2.01,5.563451492,8.002961842,0.01965264632,0.9082553483,0.1822530668,0.9428269203,30.69219689,2.962264151,0.1976349352,-0.7545511054,0.5395880376,10.63357721,0.7791961399,17.66555619,1.075291858,3.635241302,13.57536728,1.408617385,-0.5383103015,0.3729982967,0.08695652174,1.192703868,0.4058697208,1.534187922,2.480778121,0.0,3.334948249,22.66784312,0.1516769664,1.087402919,3.07,-0.3866151413,0.0,5.798023818,5.750776886,20.82169418,0.9910982261,0.0,1.557688504,0.9558823529,0.24125,1.155366783,1.194029851,1.016903613,0.6724137931,0.0,0.948498786,2.1875,0.0,1.740057552,0.9776208493,4.440928116,42.81902403,-1.890177238,0.0,28.96079648,0.7522510608,0.0,0.2831790123,0.4888888889,1.005284356,0.1741994125
4.859423894,3.724489796,3.538748319,3.300925926,149.9187909,154.9079963,160.477258,159.4589013,160.5607472,56.75755747,14.69070972,7.216387506,-8.440470801,44.95577929,-0.04252493146,0.1042595449,-0.03503188778,0.9310370561,1.269298388,0.8798634497,0.4196733267,1.100561952,0.8355193208,0.9801524505,0.8671020997,0.8950373773,0.7527016488,1.086093404,1.08895959,0.567462287,1.09194033,0.4943941141,0.6241314525,0.7834514229,0.8487908568,0.9687750631,0.9717390284,1.217840469,0.9714820571,1.087356342,0.9920579794,0.8708348326,0.9667770923,0.8104514615,0.9609871952,0.149199604,0.08931774965,0.9245101949,0.1048899075,0.0,0.6950597415,0.151582315,0.0,0.0,0.0,0.0,0.0,0.0,1.897102744,0.4751488095,0.046875,0.02485119048,0.8483405483,0.01713564214,3.792702994,1.761885858,0.7394656915,32.54089629,5.316788604,10.19736362,6.066367068,5.693927995,8.780830095,29.36252149,0.0,22.51475897,34.47495837,0.0,18.55817888,14.46821637,35.01993218,11.00912301,1.895940263,0.0,1.444096076,72.93,0.8180952381,0.6137329932,0.04314058957,20.79042573,25.29917495,-4.041443852,-1.553313578,-0.0619121021,0.2079029875,-0.0663329461,2524.927034,3.78,0.00242,-5.68,0.0,0.7940304061,2.113888889,5.693927995,8.002962202,0.01480775641,1.06906981,0.1820647331,0.991270825,35.40481997,3.564356436,0.2026303438,-1.064335538,0.538806904,5.316788604,0.8422741875,11.63444168,1.049012714,3.48900463,22.96200945,1.197963189,-0.4436338226,0.4748824362,0.0641025641,0.8583453792,0.3814594425,1.658289109,2.489724459,0.0,1.895940263,23.65568975,0.4766351088,1.12672711,4.2,-0.4158684107,0.0,9.959216892,2.825253842,24.77369417,0.8845764034,0.0,1.451769274,1.060733982,0.349382716,1.015919135,1.055664063,0.6753138123,0.671875,0.0,0.964387571,2.416666667,0.0,1.88728476,0.977918308,4.668558331,61.10326455,-2.236117433,5.448535,30.22854181,0.812739233,0.0,0.3794721592,0.5957446809,0.7865096266,-0.1025749695
4.821039433,2.953846154,2.394249513,2.440262843,146.4327135,154.0555887,156.2294845,157.4069102,156.5939366,46.83588466,-10.09398362,8.848700605,2.772872909,50.39199382,-0.01342839177,0.07618278179,0.03860514118,1.61561772,0.9490094055,0.9123744911,0.6043859649,1.017966174,0.8247991968,0.9126674766,0.9041516945,1.062197176,0.6649098063,1.212234452,0.98674189,1.159798776,0.9231515999,0.6607882871,0.9081300893,0.9129480585,0.8991088707,0.8635399839,1.129918689,1.010022727,1.217379077,1.078604923,0.9865035396,1.08985028,0.9260445303,0.939231614,1.079012138,0.183220843,0.06935744629,0.6998016078,0.0761440227,0.0,0.6725050447,0.0,0.0,0.0,5.432232248,0.0,0.0,0.0,2.190791814,0.4777777778,0.0,0.02222222222,0.776344086,0.0158781362,3.600219399,2.127701056,0.9533834908,28.84727671,4.736862954,0.0,30.33183534,37.06428237,4.736862954,25.71944957,0.0,11.25737949,41.17114351,11.28161936,18.50450328,0.0,67.322539,5.563451492,6.503998578,0.0,1.6827229,64.38,0.4170068027,0.3785076531,0.02527131783,131.0975158,25.22661253,-4.398098724,-1.534311961,-0.367143291,0.3026446117,-0.05553001206,1760.410372,1.54,0.143,-2.3,0.0,1.781985732,1.086666667,16.82083098,3.510024291,0.0114397614,0.7545770031,0.2454535769,1.048007694,37.59140785,2.754385965,0.1022365065,-0.3643372182,0.7575109566,10.85158279,1.309330932,0.0,1.046544429,2.525676937,5.425791397,1.374661105,-0.1783633938,0.2811102919,0.05797101449,1.521243387,0.2720930233,1.484802697,2.43548926,0.0,0.0,6.041840829,0.3811003682,1.000647603,3.29,-0.4144375804,2.426019497,24.18944457,2.976808123,26.60459224,0.8039558379,0.0,1.175561161,0.9769879518,0.07530864198,1.193012029,0.9472923161,0.0,0.6583333333,0.0,1.010544585,1.180555556,0.0,0.8531436107,1.734396379,4.482454066,35.39237126,-2.622133417,0.0,5.432232248,0.9097834479,0.0,0.1892321744,0.5660377358,0.9488295373,-0.0284596679
